3,300105,8446173400
3,787,6270698900
3,601001,44384800100
3,932,53691509400
3,601958,45163299500
3,594,54806815200
3,601969,3607853600
3,603898,837309300
3,601088,60685820200
3,601268,9368943000
2.978456014,2128,14993604400
2.964636542,601898,72782549700
2.782051282,601015,3609957700
2.532765957,600219,62624777300
2.416,2155,43532400100
2.189940437,780,32522842600
2.075391181,601168,78138355900
1.967545639,601101,20396336300
1.849616858,600997,39198244400
1.79491833,2313,8502209700
1.793478261,2736,20202314900
1.63267148,600971,32043273300
1.611650485,601226,4572254300
1.579247434,2110,9691641200
1.560227273,601005,47759649400
1.555060471,600237,32335658000
1.519480519,603869,1087216600
1.489583333,603686,1077013900
1.443683409,600031,1.20751E+11
1.414054054,2122,24945506600
1.388888889,603828,546607000
1.322937626,601991,50585982900
1.168023256,600028,3.16669E+11
1.136363636,601985,49535957600
1.088607595,601225,23446470900
1.08373591,959,47461790500
1.078833693,725,3.92289E+11
1.0625,603012,1747171400
1.054954955,2106,21281808200
1.043841336,601899,2.96383E+11
1.041067762,983,92372207200
1.038878843,601003,22587252500
1.025,600253,14412038200
1,603117,1778723600
0.974895397,2069,15157157700
0.970878578,968,26712699400
0.966666667,603698,1983740200
0.941747573,2204,14825766100
0.919354839,603600,1010452500
0.91355778,933,58662846800
0.91025641,603568,779969700
0.883255219,600123,48982522500
0.858695652,600959,8281713700
0.854807063,600022,86929197900
0.853333333,603616,1193701200
0.833333333,600958,15121723300
0.829056111,937,83453196100
0.810509554,809,22131769800
0.783089863,980,16990451300
0.780858676,2218,14346405500
0.764168886,600121,28358839100
0.753968254,2745,907560600
0.746575342,603017,508560500
0.713458755,300164,5254113300
0.708920188,603111,1692343200
0.702420701,960,39819432900
0.695652174,601117,70993821400
0.685302838,600018,1.17612E+11
0.668393782,601016,6159489200
0.665338645,300157,11134419400
0.658376963,601118,64384208100
0.653820149,683,42990613100
0.63800578,2109,12424645300
0.63187251,601918,66572969600
0.601317957,2225,16327461800
0.600864074,600069,44880320300
0.591620821,600311,50208448900
0.591397849,2731,1001994700
0.590049751,600078,50404664400
0.589928058,603939,1090778500
0.588709677,300148,10330101000
0.571428571,603025,1273058500
0.565217391,600295,17348089300
0.563080495,600256,1.49777E+11
0.56097561,603116,1259501700
0.551792829,898,85662744500
0.546351085,792,22994178300
0.539278132,601919,90732065000
0.535087719,2752,1559228200
0.532467532,603899,897916300
0.529032258,603678,461043600
0.52173913,603166,1966479500
0.516072059,600190,25518328400
0.514365802,2140,6695004500
0.511666667,603002,9253177000
0.506361323,300169,3912692600
0.50624025,2237,30264669600
0.505108557,600132,19081944000
0.504792332,918,20405453100
0.503960396,300029,8313196400
0.503928571,935,16034878200
0.502205419,601111,94469363800
0.5,601211,15144966100
0.497971919,59,38507180600
0.495183044,2082,9088123800
0.493997175,600005,1.90758E+11
0.49315515,600127,50421681600
0.491148776,600282,59935611800
0.488732807,597,20905177400
0.486946652,157,2.02758E+11
0.477536232,600230,13220624500
0.476843467,600808,1.46721E+11
0.474391805,2092,37362826100
0.47073321,600096,25910087600
0.470510272,825,1.137E+11
0.468599034,878,49233410100
0.464313725,2269,30844440200
0.463247863,912,22185387000
0.45622688,600117,33243336300
0.455,655,23033921300
0.453794528,600854,23550810400
0.453688658,862,17832979100
0.453358209,600307,94085808200
0.45081562,2015,14246231000
0.44830887,600188,1.02926E+11
0.447916667,601968,4765981000
0.446024892,600819,13637991100
0.446002805,962,25375560100
0.444444444,2083,31812152800
0.443872297,300080,10876970200
0.441666667,603567,1253483900
0.441260745,603699,3321378200
0.439172749,300194,1726954900
0.435185185,600890,18658096100
0.43229936,600961,23603258900
0.428820961,601107,25150126500
0.426966292,603979,1823634500
0.426198257,600875,45486306500
0.425339367,603169,7012414000
0.417218543,603969,2053841100
0.415519766,709,1.70402E+11
0.411428571,600963,38798852800
0.410939187,600281,19990277100
0.410861865,601258,62110686100
0.41025641,981,3973252900
0.406146728,927,34772684300
0.405660377,2753,447935500
0.396914446,601231,12654963500
0.396694215,603806,1197205000
0.395944804,629,2.05665E+11
0.391318977,600223,24229613900
0.388888889,603808,724057000
0.384411277,951,12075781500
0.3814373,900947,20021910700
0.379492252,600145,20631934500
0.37947494,300228,5585112700
0.379226317,882,32886877100
0.377647059,601208,10069578500
0.376728111,601218,17455830100
0.373913043,603968,989797500
0.373913043,603989,1183731200
0.37025641,601177,5477882700
0.369433755,608,32641389300
0.366858238,300082,9209751300
0.366035857,600970,28667206000
0.365763195,799,18604988400
0.363306085,601179,49640668400
0.363013699,603030,1068409000
0.356498195,300022,15280167000
0.354765751,600216,44040408300
0.350230415,603011,891514700
0.344519016,601006,1.29658E+11
0.34439834,822,42353987300
0.343770385,601099,97389716100
0.343201377,600019,2.0878E+11
0.342342342,603669,1034796700
0.341836735,2297,11176681400
0.341187132,600143,65885761700
0.340860471,600844,22770494700
0.340686959,751,82541201700
0.34026465,300086,7800186600
0.338669178,600141,23209542900
0.335636154,2088,5357011000
0.334510358,600810,23598433600
0.333754741,2167,27368809300
0.332785808,601188,26423631100
0.331900027,633,13204277100
0.330788804,600023,39970366500
0.32293472,2097,25349315600
0.322570229,600227,42884709200
0.32,2747,604846000
0.319429778,612,51139534600
0.318524096,600026,52119808200
0.318181818,603088,680926500
0.316326531,603588,584921600
0.314437555,600966,54737989200
0.313186813,2740,544231400
0.309906292,159,32523236700
0.307692308,601992,31201222000
0.306859206,603100,3678534600
0.306561946,600888,26031316000
0.306378704,600880,60804346400
0.305273583,600870,17902762700
0.304347826,601021,1812593800
0.302643044,600199,42319577700
0.302083333,603838,994677700
0.301432665,601002,37697670400
0.3,603688,1713628000
0.298999411,813,13357867900
0.296875,2738,1115725300
0.296296296,2762,223518900
0.295652174,2759,491333600
0.294420861,931,45596991000
0.293740458,921,14948907000
0.29015544,2737,1337479700
0.289496911,2029,23207495800
0.289473684,603729,288809000
0.289295193,877,44499137600
0.289214127,600231,39322773300
0.286162699,682,60487296700
0.28424015,300102,13847537300
0.283842795,603019,1563659800
0.281758958,869,5027558700
0.281073446,601965,9429588100
0.279029463,601008,32427924700
0.277192982,603126,5861709000
0.274358974,603555,3316875600
0.2728982,600111,2.34724E+11
0.270491803,603606,2489459100
0.27,2771,432717600
0.268907563,603108,284661300
0.268693764,600225,20662251500
0.267613973,2150,6503087000
0.267285862,601199,3110611400
0.267156863,900921,6311667300
0.26146789,603518,682283700
0.261068702,635,12630422500
0.259259259,300226,5069182900
0.258703939,636,37872971500
0.257972518,707,36060077000
0.256462387,897,86528344600
0.256154565,969,38136146000
0.255346727,2240,17889415000
0.25529661,300111,35427758500
0.254895866,600258,7700693000
0.254370102,600239,41842600600
0.252771619,600839,2.32197E+11
0.250402576,2302,6089569700
0.25,603818,3125704400
0.248920086,2077,9065103700
0.24820431,759,25822986300
0.24617737,2277,21075904600
0.245298446,601139,12703636400
0.24375,603519,527147900
0.243589744,603005,1573412700
0.243243243,2765,1304349300
0.242890085,758,56061940300
0.242774566,601198,12614559000
0.242105263,2734,983294000
0.241463415,600168,18313378100
0.239766082,603997,1668961800
0.238828968,600259,11745316500
0.237762238,300139,6045984500
0.237243556,2071,12840589200
0.237031125,2304,6621746200
0.236067298,2073,30193310400
0.235238988,600308,47521566800
0.234636872,603618,1364138300
0.23289407,698,36472363700
0.231829235,600166,81907834900
0.231209462,600251,37786062700
0.230634573,600859,15321832500
0.230290456,600995,24685571300
0.229712212,900948,37183915800
0.227272727,603118,1500915200
0.226686721,600809,25010016400
0.226672006,600249,25460228900
0.223463687,717,74496524500
0.221870883,761,18074939700
0.221843003,603609,4309875800
0.221833625,680,85463742700
0.21969697,603599,797280000
0.219147759,2132,19948044100
0.21875,2756,723551300
0.217369351,737,35193465900
0.217099567,600858,24235244700
0.215384615,603022,495099700
0.215082315,807,60917602300
0.213062622,603,7411292000
0.212224109,300084,11902395800
0.211538462,603085,816505200
0.211428571,603167,8373542500
0.211340206,300316,9597312000
0.211267606,603789,1275875700
0.211105553,677,41774791100
0.210462287,601929,46073985600
0.209077156,600267,25096908600
0.208970438,601233,13151452400
0.208144796,601028,13446210300
0.20754717,2773,359123900
0.2066787,300125,2597532200
0.205,603788,924491000
0.203958692,601000,36115533400
0.203677905,672,7313018900
0.203252033,300168,10659164800
0.202830189,603889,955668500
0.20078534,858,90999732500
0.2,2755,598217400
0.198380567,603988,621513200
0.197040691,600052,30619654900
0.196551724,603099,2734983500
0.195121951,603020,733895800
0.194927897,652,66460442400
0.194091904,30,13593887600
0.194085487,800,62200424300
0.193737769,925,8883148000
0.193650794,601901,1.26221E+11
0.193548387,2743,1008283300
0.192957343,949,44314393500
0.192482916,300278,5918187700
0.192090395,603015,1352111900
0.191860465,2310,10234511800
0.191842223,300,0
0.191440139,863,9889209400
0.19047619,603918,387238400
0.190252496,965,20534145100
0.18879056,2200,5706935400
0.188169014,2147,6602684600
0.188072195,600159,38842161000
0.187857961,300280,1791610600
0.186440678,603123,3997432400
0.186283318,600293,25205225500
0.185807422,823,35150350000
0.185558174,572,47133227200
0.184520124,2248,7814822600
0.184027778,600095,30503724100
0.183222958,601996,15421580600
0.183095121,600068,1.09752E+11
0.182608696,900933,7584777600
0.182367993,900937,9269525100
0.181818182,603799,2448657000
0.180543383,301,47068649800
0.180170181,600273,22374372800
0.179705655,2160,9576456500
0.178459612,2265,7502599000
0.177304965,982,35575801300
0.175177132,600075,26944022600
0.174099946,600228,21951796400
0.173726212,2255,15243589600
0.173531027,2149,5076585400
0.173219687,600208,84620491400
0.172413793,2102,18970617400
0.172190784,2309,8243764600
0.171314741,833,22975805400
0.170212766,2307,23750705100
0.168304668,603000,19799998600
0.168297456,2061,17660994400
0.167663043,600202,20992549700
0.16712404,895,29474605500
0.166666667,603998,832928900
0.165853659,603601,1092191500
0.165137615,2775,623753600
0.164113786,600084,24190061200
0.164071856,300306,3869942300
0.163897281,2314,11860188300
0.163554046,2194,11217256300
0.163366337,603611,956409900
0.163187856,600792,21359592800
0.163105784,2123,15586210200
0.161968221,657,9772575400
0.161606023,886,46237210500
0.16154045,818,23608137800
0.160275614,600316,38317828100
0.15986142,829,56658700500
0.159818388,595,14066006500
0.159759635,568,42691250700
0.159584742,600089,1.24509E+11
0.159491194,300209,3905675400
0.159405941,601010,24077340800
0.158415842,600091,17271813500
0.15820967,713,26744588100
0.157894737,2749,328032200
0.157264957,300118,14815941200
0.156507414,2168,29293924600
0.156483941,727,28689312800
0.154734411,2296,9808048500
0.154178674,600058,41801105000
0.153333333,2751,870909500
0.152718078,600150,33285505500
0.152097902,600998,9765668400
0.151878497,300077,10824578300
0.151613652,637,19655498800
0.150289017,2748,676426200
0.149805951,620,21257818500
0.149579832,2145,11369880400
0.149151796,600881,1.08593E+11
0.148536831,600812,66292675100
0.1484375,603901,927434300
0.147540984,2761,725944800
0.147237197,600050,5.0678E+11
0.145915247,600877,46764331500
0.145877378,300273,14733870700
0.145585958,600178,19425270900
0.145580589,300135,23261700200
0.145436309,600801,37193442400
0.144927536,300189,23955861800
0.144859813,300298,2674306000
0.144637053,600215,25061004200
0.144329897,2746,1267069900
0.143023256,300295,5050401100
0.142857143,601069,4693034100
0.142719383,300149,7614090100
0.142186767,708,15992302200
0.142028986,300197,8073311600
0.141722194,600198,28554170700
0.141238671,601877,4540809900
0.141225337,300266,5875219200
0.140441387,600298,9489955300
0.140009166,617,12341763600
0.139823009,600309,45817668000
0.139488636,600300,72818299600
0.137988166,703,21971466200
0.1362621,600125,68134737100
0.136107987,970,73374262000
0.135658133,35,10310702200
0.135135135,2770,1567858800
0.135121457,600169,1.07562E+11
0.134920635,2053,8173542300
0.134427173,600246,31750483900
0.134358974,601998,1.21777E+11
0.134163209,603993,84682838300
0.134046747,600269,63689328400
0.133843212,300190,5306988000
0.133159886,729,56632124800
0.132797632,557,36652688800
0.131979695,300123,4701792300
0.131736527,2750,1272757500
0.131525815,995,8373001900
0.131424376,2306,23507057800
0.131241366,553,29520402100
0.130434783,600080,21170718500
0.12987013,603703,434451900
0.128425066,600128,19824311300
0.128342246,2171,9166629900
0.127739985,601989,2.49083E+11
0.12731668,600027,80253057400
0.126714718,736,6012339300
0.126536369,571,49216174100
0.126325088,601126,7817010800
0.126241964,2243,7849230700
0.125976563,601058,15044434000
0.125912409,300142,11650249400
0.125903474,600062,17960166100
0.125812442,601988,4.56038E+11
0.125486381,300216,8382356800
0.12526096,300274,10859266600
0.125237192,300167,5816065800
0.124725275,601999,15408892000
0.124497992,600108,1.22188E+11
0.124306326,300287,13890019200
0.124039939,2024,2.03925E+11
0.123920653,600077,28597362500
0.123595506,600192,20408035200
0.123041651,2006,31760967100
0.122817229,2241,24460152000
0.122727273,601116,4500527300
0.122398002,600299,16317554500
0.122114669,600163,32173101600
0.122073579,601018,70770673700
0.121939624,767,47084114100
0.121330724,300244,3568793400
0.121212121,300184,6568017900
0.120967742,603066,582318700
0.120794078,600030,3.72395E+11
0.120644826,600203,17771158100
0.119799499,850,36322088400
0.119641077,300255,6911237800
0.119601329,600008,64243648000
0.119490175,600220,1.01836E+11
0.119298246,2289,4486901300
0.119190405,601106,1.10627E+11
0.119068162,601880,45807925600
0.118875502,300094,5424900400
0.118246687,601908,20000915700
0.118042485,600268,24602276800
0.117723493,831,45198202600
0.117592161,731,35551207100
0.117454375,756,11641929100
0.117218282,600837,2.32612E+11
0.11701364,600999,49901094900
0.116372392,601288,3.82509E+11
0.116161616,2742,821873800
0.116156283,2165,17727642200
0.115956392,300253,10118043600
0.115850144,2228,5726474700
0.115583804,58,24104408900
0.115204982,688,16825666300
0.115044248,2768,412139700
0.113854595,166,1.37346E+11
0.113756614,300159,13719528500
0.113480579,601158,23666645400
0.11329588,99,17117356800
0.113291139,600817,5803941300
0.112716763,603168,1135142100
0.112579281,601939,2.01979E+11
0.111966236,581,37522093100
0.111527648,300183,6713466900
0.111059154,755,26886300600
0.110320285,300011,9256373200
0.11015625,300087,10514568200
0.109875905,911,17660413200
0.109643858,600866,37363979200
0.108882521,2236,20620175100
0.108527132,2758,241902900
0.108512629,300195,3347909600
0.108392603,600302,17504629900
0.108108108,300286,3058575000
0.107716209,2148,15984526600
0.10756148,600067,57995382200
0.106911142,600290,21221517900
0.106692532,2103,4807315000
0.106531882,33,18351434600
0.106214689,300303,11440566800
0.106167057,600815,43425215000
0.106007067,600891,15776841100
0.105804555,300002,37909850800
0.105684548,300096,13516158600
0.105407883,601933,29880793900
0.104582844,2267,14580097500
0.104362101,600115,96529275300
0.104062187,600195,14469956700
0.103787879,300034,7595871600
0.103515152,600151,49021354400
0.103477523,585,36549206500
0.103351955,300202,3796642100
0.103165299,300315,46363344200
0.103092784,600917,4661942800
0.102621723,2301,4739295800
0.102003224,600082,41227553900
0.101051277,589,35180361000
0.100979653,2038,17072889200
0.100952381,300212,5186993400
0.100833094,600033,74818243400
0.100659593,600037,41140753400
0.100578035,300313,3036126900
0.100553506,300069,1643605600
0.100397614,600864,31177455100
0.100068776,600029,1.69582E+11
0.1,300161,3974256100
0.09996242,600984,4676005300
0.099895942,300262,11111954700
0.099889012,601186,1.18788E+11
0.099590374,600094,18988359800
0.099124614,600207,24738001500
0.098181818,600011,63476767000
0.098128708,2056,17200304500
0.097905902,976,31201285100
0.097591888,601038,12490436500
0.097507331,300049,5189012100
0.097416577,2190,15337921000
0.097267971,600828,16140262700
0.097113885,600853,34839323600
0.09704142,601012,29119726600
0.096937651,606,30388632400
0.096799375,300089,3375595600
0.096703829,851,32853152700
0.096618357,2007,17596540600
0.096410256,300276,14148188100
0.096235353,600218,18340275800
0.095844253,2028,22509192700
0.095690285,300005,12367233200
0.095649669,600010,4.45421E+11
0.09561753,2735,677007200
0.095462581,570,26080314000
0.094855613,600800,46726521200
0.094759132,922,13700932700
0.094263087,552,31168264800
0.094253918,778,88642912600
0.094197952,2286,7810252900
0.094182825,300185,17383210600
0.094133697,600059,37182057500
0.09372237,300140,5699496000
0.093681917,300007,5328360900
0.093594699,153,15624024400
0.093395966,155,17929515800
0.093201261,2051,14857757400
0.093137255,2741,2668388300
0.093023256,300293,6309859300
0.092655367,2235,8420387900
0.092572184,630,2.74174E+11
0.092562745,795,21742769400
0.092535178,880,11012107900
0.092531705,2078,43922726900
0.091258405,560,9556269800
0.090833793,975,26582395200
0.09039548,300220,3442948700
0.090277778,603566,609420000
0.090107362,600811,1.05025E+11
0.089810017,300155,13125627200
0.089593767,600243,15538540900
0.089511258,2221,13711748400
0.089422586,929,10955319800
0.088760251,2114,9891486900
0.088596093,2062,14800213900
0.088565243,573,36916884200
0.088511809,900946,6531943400
0.087939698,603077,29264657800
0.087931413,659,63810029600
0.087719298,603009,924844000
0.087669683,2247,5879355900
0.087398904,600221,2.19409E+11
0.087351106,2251,10005198900
0.087323944,300224,8401269700
0.086913823,600187,59153742300
0.086863271,2203,19352986500
0.086787565,916,23229847100
0.086206897,300041,4158156300
0.08616188,300170,18443571200
0.085321101,300199,8482790900
0.085293419,89,44615243000
0.084728033,300281,3541060400
0.084694989,600275,25567563800
0.084462982,601100,3759779000
0.084394904,300112,6197767000
0.084225553,300032,10191291800
0.084002922,300056,14792845300
0.083783784,2285,22618819400
0.083488806,2081,24876292300
0.083014049,603003,4075243600
0.082988456,596,9381363000
0.082952319,623,49493309200
0.082750846,600072,30344212800
0.082515868,2266,58785528100
0.082399103,2238,8271157700
0.082379293,908,11330554700
0.08226691,300205,13431838400
0.082265678,735,81288951300
0.082191781,2191,29158496300
0.082067968,600988,11394329400
0.081919251,2272,13579731200
0.081395349,300052,12659337300
0.080965147,2210,14536616200
0.080777861,300075,6725907000
0.080597015,300067,14374138800
0.080291971,300208,17857266100
0.080291971,300203,4683085200
0.080246914,2298,13146052500
0.080174927,300055,15859862600
0.079990094,602,14693757000
0.079605414,600110,67305019900
0.079474775,300008,5363325100
0.079136691,603885,775726600
0.078973346,2136,11861859700
0.078698846,300284,6083229300
0.078366446,300301,12413991300
0.078140455,600266,42456767700
0.07793345,300177,11017740700
0.077649528,2183,26665761800
0.077419355,300288,4057443600
0.077051926,600186,62499472000
0.076443058,2040,9512893300
0.076355977,2198,14570749900
0.076331967,2174,3298769400
0.076185102,2250,14838493700
0.076056338,300246,4572159100
0.075630252,603589,1238090500
0.075622776,600315,12177417600
0.075430084,702,21358018000
0.075370121,2291,5478775700
0.075214427,686,63626027800
0.075051857,900918,4131758100
0.074849237,600284,30991893100
0.074534161,603766,8802388200
0.074392713,2131,25256289300
0.074391989,300024,19355917900
0.074252137,2211,11176924100
0.074001947,2129,40738777800
0.073534765,2009,15943252100
0.073369565,300210,2461109600
0.073109244,601890,23441818900
0.072970961,300072,13351766000
0.072304176,600882,17112817200
0.072207792,2187,6030695500
0.072107323,2226,16819437400
0.072065379,300074,17944960600
0.072057646,300124,7590789300
0.071907101,600076,23248754300
0.071493213,300146,7044446100
0.071428571,300166,9259947500
0.071187204,788,27333134700
0.071123755,300013,6187436600
0.070977918,600236,34499128900
0.070916905,600980,9796801900
0.070613409,600990,5480512800
0.070521862,300033,13851492100
0.070460705,300206,3292713000
0.070422535,2308,13563890500
0.07027027,603158,465060900
0.070032987,600213,9052650300
0.069856459,300259,8769506800
0.069630423,2216,11256539400
0.069620253,300162,9996109700
0.069353883,600873,53977297300
0.069252078,2091,12985926600
0.06881077,300058,26417227000
0.068564036,609,17335198700
0.068288854,2044,12921631800
0.068215892,548,32158075500
0.068133428,300018,5140719600
0.067985794,2172,18149892000
0.067758329,600825,43861956200
0.067680058,600982,23051297800
0.067661692,903,31013340700
0.067620286,669,8758875900
0.06710775,2112,8382093900
0.067033976,2084,16759628100
0.066936572,600287,21617320900
0.066874028,600898,19482530500
0.066681634,752,27921102800
0.066616766,300081,5460039000
0.066346922,300126,6019552300
0.06626506,2075,21350015400
0.066162571,300249,3357320300
0.066041946,88,53681787200
0.065780731,728,47404964300
0.065679926,300235,6066283700
0.065532766,2164,12851673800
0.065522621,22,10784611600
0.065400844,600036,2.84967E+11
0.064944649,300043,20092343400
0.06475801,300026,10711532100
0.064729194,2280,7778427800
0.06454389,300179,11266519800
0.064516129,715,9676388600
0.064481462,2214,14291897600
0.06443299,300107,8508393700
0.063914027,2268,11002632000
0.063829787,300020,13058501500
0.063281825,2317,11074959700
0.063135925,950,16552065200
0.063063063,2001,35166133300
0.062734082,2107,9932446600
0.062557498,300221,9762027300
0.062415806,2065,26481473500
0.062127976,600802,33063548500
0.06207352,779,11901514000
0.061723749,39,62294623600
0.061704212,600057,26210811600
0.061637534,876,37263833800
0.061518606,667,1.15802E+11
0.061438561,2154,35414776800
0.061396967,693,11424619000
0.06135402,300003,7614362600
0.06122449,300172,12210321500
0.060966811,2005,45948585600
0.060944206,300175,14542730500
0.060871336,900936,9743918600
0.060468451,859,35574252200
0.060422961,300091,3301936300
0.060418649,601007,9726860900
0.060240964,600979,29026708400
0.060103345,600242,10427971300
0.060064935,2223,11043549100
0.06004189,600162,38130775800
0.060027285,2303,16105918000
0.059976247,600317,1.13904E+11
0.059951592,600821,29847881200
0.059947456,600177,65805366800
0.059782609,300004,6887274700
0.059645853,300248,7260006800
0.059353471,600248,13496503600
0.0592744,2177,35983654400
0.058751027,590,14129256800
0.058736059,300085,10605085600
0.058500914,300233,3448593300
0.058139535,2732,1123756500
0.057772622,883,53481903000
0.057732388,600,19950195200
0.057729941,905,26282657800
0.057624113,601113,7727888500
0.057586837,300217,7202951600
0.057581574,893,13519247300
0.057438795,300254,3701639700
0.057196437,2116,9441575800
0.057142857,300130,4517739800
0.057142857,300173,6408769100
0.057093049,692,25474803700
0.056987788,300006,3841585400
0.056986729,300115,7240016800
0.056621005,300222,4379998100
0.056603774,600149,34646334900
0.056584362,2195,12547820500
0.056531704,600217,32650156600
0.05648855,600798,31665238500
0.056407719,923,12630017600
0.05638587,2312,18331153700
0.056338028,2757,509011600
0.056313993,300137,14537651000
0.05631068,300263,4412945800
0.056254451,600189,18596021500
0.056122449,2182,15896255100
0.056061987,600135,20923729700
0.055944056,601928,32448946800
0.055855856,601311,14224242100
0.055840039,750,62645325400
0.055837563,2305,12864969700
0.055645949,600039,1.01373E+11
0.055612245,2186,5217924000
0.055592766,2295,5598598600
0.055435565,300059,56203254600
0.055374593,300305,1683183800
0.055344958,300092,5243327100
0.055272109,601216,55974548400
0.054894785,300237,9688884300
0.054729012,600277,29838972100
0.054510058,2276,20464204800
0.054393305,601313,5583487700
0.054213898,2153,2738729600
0.05409154,300030,7353363900
0.053900088,776,64352498500
0.053807947,300152,33370536100
0.053753475,300247,8296122900
0.053665452,600879,60998015200
0.053473263,2170,27062517800
0.053465815,600155,17548084100
0.053362573,300076,6343012500
0.053351891,900952,5455200900
0.053233612,2064,53589959000
0.053191489,2246,9646097000
0.053171044,2275,3889541800
0.052672148,999,16403039000
0.052605703,2152,12474200900
0.052320675,300171,7717752200
0.052139037,2288,26543513200
0.051928783,2151,7997666800
0.051841746,600021,44525467800
0.051836827,793,62006519600
0.051451859,2185,29550085000
0.051165435,2271,18055485100
0.050933786,601137,1930279300
0.050793651,300132,7180882600
0.050603041,600235,15055174900
0.050554017,300028,12226739700
0.050505051,603018,521230700
0.05047619,852,16417237000
0.050337838,12,74996473500
0.050215983,2231,15334821300
0.049921177,993,17131547700
0.0499002,789,41746028500
0.049891068,786,42312604400
0.049890351,600312,33921926500
0.049757816,600109,98822961000
0.049689441,300036,6171643200
0.049615653,300047,9726634700
0.049408673,979,79894224700
0.049144362,2063,21127147300
0.049075391,2018,26200988600
0.048991354,300016,5953247400
0.048957389,300223,4811842500
0.048894299,600886,1.14012E+11
0.048857368,150,13504558500
0.048837209,830,55059827800
0.048767123,2252,23877478400
0.048715678,300147,10409738200
0.048539326,600120,26239921000
0.048430841,2048,26266774300
0.048387097,600830,39222839000
0.048266784,600099,11707192900
0.048259861,600170,97478586500
0.048132184,300064,12642743900
0.047817048,300291,7506364400
0.047715054,300012,6599439400
0.04770318,300165,5451538000
0.047507788,300120,5062181100
0.047505938,300134,9793505800
0.047416844,600962,12831582500
0.047377327,300141,3331567500
0.04735062,603128,15514325700
0.047277937,300039,15210106500
0.046979866,603718,794002200
0.046769632,720,56467368300
0.046545455,2311,9246046400
